link,address,apartment_name,sector,price,price_sqft,super_area,bedrooms,bathroom,balcony,additional_rooms,age_possession,floor,floor_num,total_floors,furnishing_type,facing,num_parking,features,servant_room,study_room,pooja_room,store_room,luxury_score,luxury_category,parking
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2010-sq-ft-spid-R81473683,"Bestech Park View Spa Next
Sector 67, Gurgaon",bestech park view spa next,sector 67,3.3,16417.9,2010.0,3,3,3,,5 to 10 year old,12nd   of 15 Floors,12,15,na,na,1 Covered,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",0,0,0,0,18,low,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2010-sq-ft-spid-R81473107,"Bestech Park View Spa Next
Sector 67, Gurgaon",bestech park view spa next,sector 67,3.3,11561.9,2854.2,3,3,3,Servant Room,5 to 10 year old,12nd   of 14 Floors,12,14,Semifurnished,na,"1 Covered, 2 Open","['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Piped-gas', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",1,0,0,0,33,medium,3
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-viridian-the-plaza-106-sector-106-gurgaon-1125-sq-ft-spid-X81470339,"Viridian The Plaza 106
Sector 106, Gurgaon",viridian the plaza 106,sector 106,1.15,10222.2,1125.0,2,2,2,,5 to 10 year old,4th   of 4 Floors,4,4,na,na,,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,23,medium,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hcbs-sports-ville-sohna-gurgaon-737-sq-ft-spid-O81469917,"HCBS Sports Ville
Sohna, Gurgaon",hcbs sports ville,sohna,0.42,4558.2,921.425,2,2,2,,5 to 10 year old,8th   of 13 Floors,8,13,Unfurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant']",0,0,0,0,34,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-prime-sector-63a-gurgaon-577-sq-ft-r1-spid-T80912715,"Signature Global Prime
Sector 63A, Gurgaon",signature global prime,sector 63a,0.95,11586.5,819.9221999999999,2,2,1,,0 to 1 year old,18th   of 20 Floors,18,20,Unfurnished,na,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM']",0,0,0,0,20,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-1093-sq-ft-r1-spid-H78330789,"Central Park Flower Valley
Sector-33 Sohna, Gurgaon",central park flower valley,sector-33 sohna,1.5,13723.7,1093.0,3,2,3,,1 to 5 year old,2nd   of 2 Floors,2,2,Semifurnished,South-West,1 Covered,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,23,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-orion-galaxy-sector-68-gurgaon-1441-sq-ft-spid-A81468259,"Orion Galaxy
Sector 68, Gurgaon",orion galaxy,sector 68,1.6,11103.4,1441.0,2,2,2,Study Room,5 to 10 year old,3rd   of 14 Floors,3,14,na,na,,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0,1,0,0,27,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-r1-spid-Q78781709,"Shree Vardhman Victoria
Sector 70, Gurgaon",shree vardhman victoria,sector 70,2.75,9931.4,2769.0,3,5,3,Servant Room,1 to 5 year old,12nd   of 13 Floors,12,13,Furnished,na,2 Covered,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,32,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tulip-lemon-sector-69-gurgaon-526-sq-ft-r1-spid-Y78769435,"Tulip Lemon
Sector 69, Gurgaon",tulip lemon,sector 69,0.85,11380.1,746.92,2,2,1,,1 to 5 year old,7th   of 11 Floors,7,11,Furnished,North-East,,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,46,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1358-sq-ft-spid-Y81527763,"M3M Heights
Sector 65, Gurgaon",m3m heights,sector 65,2.8,14520.1,1928.36,3,3,0,,under construction,37th   of 47 Floors,37,47,Unfurnished,na,,,0,0,0,0,47,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-sector-48-gurgaon-1813-sq-ft-r2-spid-K79888029,"Bestech Park View City
Sector 48, Gurgaon",bestech park view city,sector 48,3.25,12624.0,2574.46,3,3,3+,Servant Room,5 to 10 year old,13rd   of 14 Floors,13,14,Semifurnished,East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,41,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-apex-our-homes-sector-37c-gurgaon-925-sq-ft-spid-R81372665,"Apex Our Homes
Sector 37C, Gurgaon",apex our homes,sector 37c,0.54,5837.8,925.0,2,2,1,Others,1 to 5 year old,11st   of 11 Floors,11,11,Semifurnished,East,"1 Covered, 1 Open","['Power Back-up', 'Security / Fire Alarm', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0,0,0,0,36,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-apex-our-homes-sector-37c-gurgaon-925-sq-ft-spid-X81372771,"Apex Our Homes
Sector 37C, Gurgaon",apex our homes,sector 37c,0.55,5945.9,925.0,2,2,1,Others,1 to 5 year old,5th   of 11 Floors,5,11,Semifurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,38,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-1210-sq-ft-spid-E80916433,"Signature Global Park
Sohna, Gurgaon",signature global park,sohna,1.31,8661.2,1512.5,3,2,3+,,0 to 1 year old,4th   of 4 Floors,4,4,Unfurnished,North,1 Covered,"['Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,16,low,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-the-millennia-sector-37d-gurgaon-800-sq-ft-spid-S81444655,"Signature Global the Millennia
Sector 37D, Gurgaon",signature global the millennia,sector 37d,0.7,9494.2,737.2924,2,2,3,,1 to 5 year old,6th   of 23 Floors,6,23,Semifurnished,East,"1 Covered, 1 Open","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM']",0,0,0,0,29,medium,2
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-signature-global-synera-sector-81-gurgaon-366-sq-ft-spid-U81442219,"Signature Global Synera
Sector 81, Gurgaon",signature global synera,sector 81,0.39,10655.7,366.0,1,1,2,Others,1 to 5 year old,Ground of 4 Floors,0,4,Semifurnished,North-East,1 Open,"['Power Back-up', 'Lift(s)', 'Maintenance Staff', 'Park', 'Security Personnel']",0,0,0,0,13,low,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sidhartha-ncr-greens-sector-95-gurgaon-1128-sq-ft-spid-D81369461,"Sidhartha NCR Greens
Sector 95, Gurgaon",sidhartha ncr greens,sector 95,0.7,6205.7,1128.0,2,2,3+,Pooja Room,1 to 5 year old,7th   of 21 Floors,7,21,Unfurnished,East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,1,0,55,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-79b-sector-79-gurgaon-1530-sq-ft-spid-O81462339,"Signature Global City 79B
Sector 79, Gurgaon",signature global city 79b,sector 79,1.6,7364.4,2172.6,3,3,2,Store Room,under construction,3rd   of 4 Floors,3,4,Semifurnished,East,1 Covered,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,1,31,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-adani-aangan-sector-88a-gurgaon-900-sq-ft-spid-J81402601,"Adani Aangan
Sector 88A, Gurgaon",adani aangan,sector 88a,0.6,6666.7,900.0,2,2,1,,1 to 5 year old,5th   of 14 Floors,5,14,Unfurnished,East,1 Open,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,41,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-the-roselia-sector-95a-gurgaon-569-sq-ft-spid-X81459461,"Signature The Roselia
Sector 95A, Gurgaon",signature the roselia,sector 95a,0.665,8226.9,808.3208,2,2,2,Study Room,1 to 5 year old,11st   of 14 Floors,11,14,na,North-East,1 Open,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking']",0,1,0,0,23,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-1790-sq-ft-spid-S81416351,"Mapsko Royale Ville
Sector 82, Gurgaon",mapsko royale ville,sector 82,1.95,10893.9,1790.0,3,3,2,Servant Room,5 to 10 year old,6th   of 14 Floors,6,14,Furnished,North-East,1 Covered,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,21,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privvy-the-address-sector-93-gurgaon-1805-sq-ft-spid-E81459045,"Spaze Privvy The Address
Sector 93, Gurgaon",spaze privvy the address,sector 93,1.75,9695.3,1805.0,3,4,2,,5 to 10 year old,1st   of 19 Floors,1,19,Semifurnished,na,1 Covered,"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0,0,0,0,22,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ardee-palm-grove-heights-ardee-city-gurgaon-1850-sq-ft-spid-P81434505,"Ardee Palm Grove Heights
Ardee City, Gurgaon",ardee palm grove heights,ardee city,4.75,25675.7,1850.0,3,4,3+,Servant Room,10+ year old,14th   of 15 Floors,14,15,Semifurnished,na,2 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,48,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-2355-sq-ft-spid-I81457971,"Paras Dews
Sector 106, Gurgaon",paras dews,sector 106,2.25,9554.1,2355.0,4,6,3+,Servant Room,1 to 5 year old,10th   of 24 Floors,10,24,Semifurnished,North-East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,54,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1120-sq-ft-spid-A81457583,"Smart World Orchard
Sector 61, Gurgaon",smart world orchard,sector 61,1.9,11946.7,1590.4,2,2,2,,under construction,1st   of 4 Floors,1,4,na,na,1 Covered,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,19,low,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suncity-vatsal-valley-gwal-pahari-gurgaon-1050-sq-ft-spid-O81457251,"Suncity Vatsal Valley
Gwal Pahari, Gurgaon",suncity vatsal valley,gwal pahari,1.44,9657.9,1491.0,2,2,2,,0 to 1 year old,2nd   of 4 Floors,2,4,na,na,,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Park']",0,0,0,0,10,low,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-2047-sq-ft-spid-H81457201,"M3M Merlin
Sector 67, Gurgaon",m3m merlin,sector 67,4.6,15825.3,2906.74,3,3,2,,10+ year old,3rd   of 21 Floors,3,21,Semifurnished,na,2 Covered,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,44,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-65-gurgaon-1261-sq-ft-spid-P81454047,"M3M Heights
Sector 65, Gurgaon",m3m heights,sector 65,2.65,21015.1,1261.0,2,2,3,Others,0 to 1 year old,6th   of 34 Floors,6,34,Semifurnished,East,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,26,medium,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-solera-sector-107-gurgaon-925-sq-ft-spid-R81453917,"Signature Global Solera
Sector 107, Gurgaon",signature global solera,sector 107,0.55,5945.9,925.0,2,2,2,,5 to 10 year old,12nd   of 14 Floors,12,14,Unfurnished,North-East,1 Open,"['Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",0,0,0,0,32,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1487-sq-ft-r1-spid-L78383213,"Emaar MGF The Palm Drive
Sector 66, Gurgaon",emaar mgf the palm drive,sector 66,2.3,10892.5,2111.54,2,2,2,,1 to 5 year old,7th   of 17 Floors,7,17,Semifurnished,North-East,2 Covered,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Piped-gas', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,34,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-the-serenas-sohna-gurgaon-700-sq-ft-spid-J81452195,"Signature The Serenas
Sohna, Gurgaon",signature the serenas,sohna,0.7,8455.0,827.9167999999999,2,2,3,,1 to 5 year old,11st   of 14 Floors,11,14,Unfurnished,na,,"['Power Back-up', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,25,medium,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-orchard-avenue-sector-93-gurgaon-544-sq-ft-r1-spid-G76838943,"Signature Global Orchard Avenue
Sector 93, Gurgaon",signature global orchard avenue,sector 93,0.62,8032.9,771.8267999999999,2,2,2,,1 to 5 year old,7th   of 14 Floors,7,14,Unfurnished,na,,"['Power Back-up', 'Lift(s)', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,16,low,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rof-amaltas-sector-92-gurgaon-645-sq-ft-spid-W81451035,"ROF Amaltas
Sector 92, Gurgaon",rof amaltas,sector 92,0.75,8187.7,916.0136,3,2,1,,0 to 1 year old,13rd   of 14 Floors,13,14,Unfurnished,North,2 Open,"['Power Back-up', 'Lift(s)', 'Park', 'Fitness Centre / GYM']",0,0,0,0,12,low,2
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-hcbs-sports-ville-sohna-gurgaon-474-sq-ft-spid-S81447627,"HCBS Sports Ville
Sohna, Gurgaon",hcbs sports ville,sohna,0.3,5063.4,592.4875,1,1,1,,1 to 5 year old,3rd   of 9 Floors,3,9,Furnished,na,1 Covered,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Rain Water Harvesting']",0,0,0,0,20,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eldeco-accolade-sohna-gurgaon-1457-sq-ft-r7-spid-T36802743,"Eldeco Accolade
Sohna, Gurgaon",eldeco accolade,sohna,1.35,9265.6,1457.0,2,2,3+,"Study Room,Others",under construction,8th   of 19 Floors,8,19,na,South,1 Covered,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0,1,0,0,32,medium,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-piedmont-taksila-heights-sector-37c-gurgaon-1936-sq-ft-r1-spid-B78605073,"Piedmont Taksila heights
Sector 37C, Gurgaon",piedmont taksila heights,sector 37c,2.45,12655.0,1936.0,4,4,3+,,5 to 10 year old,6th   of 15 Floors,6,15,Semifurnished,na,1 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,50,high,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-green-court-sector-90-gurgaon-600-sq-ft-spid-B81443239,"Green Court
Sector 90, Gurgaon",green court,sector 90,0.75,8802.8,852.0,2,2,2,,1 to 5 year old,7th   of 14 Floors,7,14,Unfurnished,na,1 Open,"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Park', 'Shopping Centre']",0,0,0,0,9,low,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pyramid-urban-homes-2-sector-86-gurgaon-645-sq-ft-spid-F81439995,"Pyramid Urban Homes 2
Sector 86, Gurgaon",pyramid urban homes 2,sector 86,0.9,9822.6,916.255,3,2,2,,0 to 1 year old,5th   of 8 Floors,5,8,Unfurnished,na,,"['Lift(s)', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Club house / Community Center', 'Waste Disposal']",0,0,0,0,15,low,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1900-sq-ft-spid-V81438311,"Emaar Palm Gardens
Sector 83, Gurgaon",emaar palm gardens,sector 83,2.75,14473.7,1900.0,3,4,3,"Study Room,Servant Room",1 to 5 year old,12nd   of 16 Floors,12,16,Semifurnished,North,1 Covered,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",1,1,0,0,33,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-navraj-the-antalyas-sector-37d-gurgaon-2071-sq-ft-r1-spid-M78385035,"Navraj The Antalyas
Sector 37D, Gurgaon",navraj the antalyas,sector 37d,2.5,12071.5,2071.0,3,3,3,,under construction,1st   of 5 Floors,1,5,na,na,1 Covered,"['Swimming Pool', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,18,low,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-F81437033,"Smart World Gems
Sector 89, Gurgaon",smart world gems,sector 89,1.8,8484.6,2121.48,3,3,2,,under construction,1st   of 4 Floors,1,4,Unfurnished,na,,"['Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,24,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-gardencity-enclave-sector-93-gurgaon-1620-sq-ft-spid-U81435453,"DLF Gardencity Enclave
Sector 93, Gurgaon",dlf gardencity enclave,sector 93,1.95,108333.3,180.0,3,4,3,,0 to 1 year old,1st   of 4 Floors,1,4,Furnished,na,"1 Covered, 1 Open","['Shopping Centre', 'Club house / Community Center']",0,0,0,0,6,low,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-the-residences-sector-33-gurgaon-1570-sq-ft-spid-B81434805,"Unitech The Residences
Sector 33, Gurgaon",unitech the residences,sector 33,3.0,19108.3,1570.0,3,3,3,,1 to 5 year old,1st   of 11 Floors,1,11,na,na,,,0,0,0,0,24,medium,0
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-paras-quartier-gwal-pahari-gurgaon-6000-sq-ft-spid-U81434521,"Paras Quartier
Gwal Pahari, Gurgaon",paras quartier,gwal pahari,12.0,20000.0,6000.0,4,6,1,"Pooja Room,Servant Room",0 to 1 year old,13rd   of 43 Floors,13,43,Unfurnished,East,2 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,1,0,51,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-one-key-resiments-sector-67-gurgaon-1086-sq-ft-spid-R81432751,"M3M One Key Resiments
Sector 67, Gurgaon",m3m one key resiments,sector 67,1.6,14731.6,1086.1,2,1,1,,1 to 5 year old,9th   of 16 Floors,9,16,na,na,,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,33,medium,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-mantra-sector-67-gurgaon-800-sq-ft-spid-E81431031,"Shree Vardhman Mantra
Sector 67, Gurgaon",shree vardhman mantra,sector 67,0.85,10625.0,800.0,2,2,1,,1 to 5 year old,11st   of 13 Floors,11,13,Furnished,South,1 Covered,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,39,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-aristocrat-sector-49-gurgaon-1566-sq-ft-spid-X81429829,"Godrej Aristocrat
Sector 49, Gurgaon",godrej aristocrat,sector 49,4.7,190221.8,247.08,3,3,3,Others,under construction,21st   of 31 Floors,21,31,Unfurnished,East,1 Covered,"['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,21,medium,1
